"code","short_name"
"0986","Stutterheim Hospital"
"0987","Subd A Com Serv Mob 1"
"0988","SDA RPHC Mob 1"
"0989","Subd B Com Serv Mob1"
"0990","Subd B RPHC Mob 1"
"0991","Subd C Com Serv Mob 1"
"0992","Sundays Valley (Kirkwood) Hospital"
"0993","Sunduza"
"0994","Sundwana"
"0995","Sunridge Village Clicks Pharmacy"
"0996","Suurbron Mobile 1"
"0997","Swartwater"
"0998","Sweetwaters"
"0999","Tabankulu CHC"
"1000","Tabankulu Mobile 1"
"1001","Tabase"
"1002","Tafalofefe Gateway"
"1003","Tafalofefe Hospital"
"1004","Tafalofefe Mobile 1"
"1005","Taleni"
"1006","Tamara"
"1007","Tanga"
"1008","Tantyi"
"1009","Tarkastad Clinic"
"1010","Tarkastad Mobile 1"
"1011","Tayler Bequest Gateway Clinic (Matatiele)"
"1012","Tayler Bequest Hospital (Matatiele)"
"1013","Taylor Bequest Hospital (Elundini)"
"1014","Taylor Bequest Mobile 1 (Elundini)"
"1015","T Bequest PHC"
"1016","TB HIV Care N-med"
"1017","Tela"
"1018","Temba TB Hospital"
"1019","Tembelihle"
"1020","Tembisa NU 7"
"1021","Tentergate"
"1022","Thabachicha"
"1023","Thanduxolo"
"1024","ThatsIT Mob 1"
"1025","Thembalethu (Buff)"
"1026","Thembalethu (Sakhis)"
"1027","Thembisa Satellite Clinic"
"1028","Thornhill CHC"
"1029","Thornhill"
"1030","Thozamile Madakana"
"1031","Thuthuzela Crisis Centre"
"1032","Tina Falls"
"1033","Tombo CHC"
"1034","Tombo Outreach Service"
"1035","Tora"
"1036","Tower Hospital"
"1037","Tower Psychiatry Mobile 1"
"1038","Truckers Inn HTA N-med"
"1039","Tsakana"
"1040","Tsawana"
"1041","Tsembeyi"
"1042","Tsengiwe"
"1043","Tshabo"
"1044","Tshangana"
"1045","Tshatshu"
"1046","Tshezi Clinic"
"1047","Tshungwana"
"1048","Tsilitwa"
"1049","Tsitsikamma"
"1050","Tsitsikamma Mobile 1"
"1051","Tsolo"
"1052","Tsomo Mobile 1 (Amahlathi)"
"1053","Tsomo Mobile 1 (Intsika Yethu)"
"1054","Tsomo Village"
"1055","Tutura"
"1056","Twecu"
"1057","Twee Riviere Clinic"
"1058","Twee Riviere Mobile 1"
"1059","Tyali"
"1060","Tyamzashe"
"1061","Tyata Clinic"
"1062","Tyelebana"
"1063","Tyutyu Clinic"
"1064","Tyutyu Village"
"1065","Ubuntu N-med"
"1066","Ubuntu HCT Mob 1"
"1067","UDIPA Lifecentre GP"
"1068","Ugie Clinic"
"1069","Ugie Mobile 1"
"1070","Uitenhage Clicks Pharm"
"1071","Uitenhage Hospital"
"1072","Ulundi"
"1073","Umasizakhe"
"1074","Umlamli Gateway"
"1075","Umlamli Hospital"
"1076","Umnga Flats"
"1077","Umtumase"
"1078","Union Street"
"1079","University of Fort Hare Non-medical Site"
"1080","U Lafuta"
"1081","U Mncuncuzo"
"1082","U Ncera"
"1083","U Xongora"
"1084","Vaalbank"
"1085","Veeplaas"
"1086","Venterstad Clinic"
"1087","Venterstad Mobile 1"
"1088","Vera Barford"
"1089","Victoria Gateway"
"1090","Victoria Hospital"
"1091","Victory Ministries Mobile 1"
"1092","Clicks (Vincent Park)"
"1093","VW factory"
"1094","Vukukhanye Gateway"
"1095","Walker Drive Clicks Pharm"
"1096","Walmer 14th Clinic"
"1097","Walmer Clicks Pharm"
"1098","Walter Sisulu Non-Medical Site (Potsdam)"
"1099","War Mem Clinic"
"1100","War Memorial Mobile 1"
"1101","War Memorial Mobile 2"
"1102","Wartburg"
"1103","Washington"
"1104","Welcomewood"
"1105","Wells Estate"
"1106","Wesley"
"1107","Westbank Mobile 1"
"1108","Westbank Nursery School Satellite Clinic"
"1109","West End CHC"
"1110","Weston Clinic"
"1111","Westways Hosp"
"1112","Whittlesea"
"1113","Wilhelm Stahl (Middelburg) Hospital"
"1114","Willowmore Clinic"
"1115","Willowmore Hospital"
"1116","Willowmore Mobile 1"
"1117","Willowvale CHC"
"1118","Willowvale Mobile 1"
"1119","Willowvale Mobile 2"
"1120","Wilo"
"1121","Winterberg TB Hospital"
"1122","Wittebergen"
"1123","Wongalethu"
"1124","Woodlands Satellite Clinic"
"1125","WSU Butterworth Campus Non-medical Site"
"1126","Xhora CHC"
"1127","Xhora Mobile 1"
"1128","Xhora Mobile 2"
"1129","Xhwili"
"1130","Xonxa"
"1131","Xopozo"
"1132","Xume"
"1133","Xurana"
"1134","Yonda"
"1135","Zabasa"
"1136","Zadungeni"
"1137","Zalara"
"1138","Zanempilo (EL)"
"1139","Zanempilo (Zwel)"
"1140","Zanemvula Mob 1"
"1141","Zazulwana"
"1142","Zenethemba Clinic"
"1143","Zidindi"
"1144","Zigodlo"
"1145","Zihlahleni"
"1146","Zikhova"
"1147","Zingisa NU 5"
"1148","Zingquthu Clinic"
"1149","Zitatele"
"1150","Zitulele Gateway"
"1151","Zitulele Hospital"
"1152","Zola"
"1153","Zulu"
"1154","Z Dalasile CHC"
"1155","Zwelakhe Dalasile Mobile 1"
"1156","Zwelebhunga"
"1157","Zweledinga"
"1158","Zwelichumile"
"1159","Zwelitsha Zone 5"
"1160","Zwide Clinic"
"1161","3 Military Hospital"
"1162","Aandrus Clinic"
"1163","Agriqwa Farms Mobile 1"
"1164","Albert Luthuli Mem Clinic"
"1165","Allanridge Clinic"
"1166","A MHUFS Clinic"
"1167","AM Kruger Clinic"
"1168","Assisi Mobile 1"
"1169","Bainsvlei Clinic"
"1170","Bakenpark Clinic"
"1171","Batho Clinic"
"1172","Bayswater Clinic"
"1173","Bethlehem Clinic"
"1174","Bethlehem Mobile 1"
"1175","Bethlehem Mobile 2"
"1176","Bethulie Mobile 1"
"1177","Bloemfontein Medi-Clinic Hospital"
"1178","Bloemfontein Medi-Clinic Well Baby Clinic"
"1179","Bloemfontein Medicross Clinic"
"1180","Bloemfontein Mobile 1"
"1181","Bloemfontein Mobile 2"
"1182","Bloemfontein Mobile 3"
"1183","Bloemfontein Mobile 4"
"1184","Bloemfontein Mobile 5"
"1185","Bloemfontein Mobile 6"
"1186","Bloemspruit Clinic"
"1187","Bloemspruit Mobile 1"
"1188","Blue Gum Bush Clinic"
"1189","Boesmanskop Mobile 1"
"1190","Bohlokong Clinic"
"1191","Boiketlo Clinic"
"1192","Boithusong Clinic"
"1193","Boitumelo Gateway"
"1194","Boitumelo Hospital"
"1195","Boitumelo Occupational Health Clinic"
"1196","Boitumelo (Senekl) Clinic"
"1197","Bolata Clinic"
"1198","Bongani Hospital"
"1199","Bophelong (Allan) Clinic"
"1200","Bophelong (Botsh) Clinic"
"1201","Bophelong (Kroon) Clinic"
"1202","Bophelong (Odend) Clinic"
"1203","Bophelong (Petrusb) CHC"
"1204","Bophelong (Vrede) Clinic"
"1205","Bophelong (Welkom) Clinic"
"1206","Borwa Clinic"
"1207","Boshof Clinic"
"1208","Boshof Corr"
"1209","Boshof Mobile 1"
"1210","Boshof Mobile 2"
"1211","Bothaville Clinic"
"1212","Bothaville Mobile 1"
"1213","Bothaville Mobile 2"
"1214","Bothaville Mobile 3"
"1215","Bothaville Mobile 4"
"1216","Botshabelo F Mobile 1"
"1217","Botshabelo Hospital"
"1218","Botshabelo Industr Clinic"
"1219","Botshabelo U Mobile 1"
"1220","Brandfort Corr"
"1221","Brandfort Mobile 1"
"1222","Brandfort Mobile 2"
"1223","Brentpark Clinic"
"1224","Bronville Clinic"
"1225","Bultfontein Clinic"
"1226","Bultfontein Mobile 1"
"1227","Bultfontein Mobile 2"
"1228","Cairnhall Hospital"
"1229","Central Park Clinic"
"1230","Chris de Wet Clinic"
"1231","Clarens Mobile 1"
"1232","Clocolan Clinic"
"1233","Clocolan Mobile 2"
"1234","DA Maleho Clinic"
"1235","Daniel Ngatane Clinic"
"1236","Dealesville Clinic"
"1237","Deneysville Clinic"
"1238","Soc Dev Sasol HCT"
"1239","Dewetsdorp Mobile 1"
"1240","Dewetsdorp Mobile 2"
"1241","Dewetsdorp 1Stop Clinic"
"1242","Diamond/Diamant Hospital"
"1243","Dihlabeng Hospital"
"1244","Dinaane Clinic"
"1245","Dinkweng Clinic"
"1246","Dr JS Moroka Hospital"
"1247","Dr Pedro Memorial Clinic"
"1248","Dr Wessels GP"
"1249","Duke Street Clinic"
"1250","Edenburg Mobile 1"
"1251","Elizabeth Ross Hospital"
"1252","Embekweni Hospital"
"1253","Ernest Oppenheimer Hospital"
"1254","Ethembeni Clinic"
"1255","Eva Mota Clinic"
"1256","Excelsior Clinic"
"1257","Excelsior Mobile 1"
"1258","Fateng Tse Ntsho Clinic"
"1259","Fauna Clinic"
"1260","Fauresmith Clinic"
"1261","Fauresmith Mobile 1"
"1262","Fichardtpark Clinic"
"1263","Ficksburg Mobile 1"
"1264","Ficksburg Mobile 2"
"1265","Flora Clinic"
"1266","Fouriesburg Mobile 1"
"1267","Frankfort Clinic"
"1268","Freedom Square Clinic"
"1269","Free State Psychiatric Complex Hospital"
"1270","Gaongalelwe Clinic"
"1271","Gaongalelwe Mobile 1"
"1272","Gariep Clinic"
"1273","Geneva Clinic"
"1274","Goedemoed A Corr"
"1275","Goedemoed B Corr"
"1276","Groenpunt Corr"
"1277","Grootvlei Corr"
"1278","Grootvlei Med B Corr"
"1279","Hani Park Clinic"
"1280","Harmony Hospital"
"1281","Harrismith Clinic"
"1282","Harrismith Corr"
"1283","Harrismith Mobile 1"
"1284","Harrismith Mobile 2"
"1285","Harrismith Mobile 3"
"1286","Harry Gwala (Bot) Clinic"
"1287","Harry Gwala (Sasl) Clinic"
"1288","Heidedal CHC"
"1289","Heidedal Mat"
"1290","Heidedal Paeds"
"1291","Heidedal Poli"
"1292","Heilbron Clinic"
"1293","Heilbron Mobile 1"
"1294","Helpmek Sat Clinic"
"1295","Hennenman Clinic"
"1296","Hennenman Corr"
"1297","Hennenman Mobile 1"
"1298","Hertzogville Mobile 1"
"1299","Highway Junction Clinic"
"1300","Hill Street Clinic"
"1301","Hilton Clinic"
"1302","Hlohlolwane Clinic"
"1303","Hobhouse Clinic"
"1304","Hobhouse Mobile 1"
"1305","Hoogland Medi-Clinic Hospital"
"1306","Hoopstad Clinic"
"1307","Hoopstad Mobile 1"
"1308","Hoopstad Mobile 2"
"1309","Hope CHC"
"1310","Hospital Park Hosp"
"1311","Hostel nr 1 Clinic"
"1312","Hydropark Clinic"
"1313","Ikaheng Clinic"
"1314","Ikgomotseng Clinic"
"1315","Intabazwe Clinic"
"1316","Itemoheng Hospital"
"1317","Itumeleng (Botsha) Clinic"
"1318","Itumeleng (Clarns) Clinic"
"1319","Itumeleng Clinic"
"1320","Jacobsdal Clinic"
"1321","Jacobsdal Mobile 1"
"1322","Jacobsdal Mobile 2"
"1323","Jacobsdal Mobile 3"
"1324","Jagersfontein Mobile 1"
"1325","Jagersfontein Mobile 2"
"1326","Jazzman Mokhothu Clinic"
"1327","John Daniel Newberry Hospital"
"1328","Kagisanong Clinic"
"1329","Kamohelo Clinic"
"1330","Kananelo CHC"
"1331","Katleho Hospital"
"1332","Kestell Mobile 1"
"1333","Kestell Mobile 2"
"1334","Kgalala Clinic"
"1335","Kganya CHC"
"1336","Kgotso Clinic"
"1337","Kgotsong (Botha) Clinic"
"1338","Kgotsong (Welkom) Clinic"
"1339","Khotalong Clinic"
"1340","Klipfontein Clinic"
"1341","K-Maile Clinic"
"1342","Koffiefontein Mobile 1"
"1343","Kokelong Clinic"
"1344","Kopanong Clinic"
"1345","Kopano Reproductive Health Clinic"
"1346","Koppies Mobile 1"
"1347","Kroon Hospital"
"1348","Kroonstad Corr"
"1349","Kroonstad Mobile 1"
"1350","Kroonstad Mobile 2"
"1351","Kroonstad Mobile 3"
"1352","Ladybrand Clinic"
"1353","Ladybrand Mobile 1"
"1354","Langenhovenpark Clinic"
"1355","Lebohang Clinic"
"1356","Lephoi Clinic"
"1357","Leratong Clinic"
"1358","Leratswana Clinic"
"1359","Lesedi CHC"
"1360","Lesedi Clinic"
"1361","Lesedi-Lechabile Primary Care Clinic"
"1362","Leseding Clinic"
"1363","Lindley Clinic"
"1364","Lindley Mobile 1"
"1365","Lourierpark Clinic"
"1366","Luchnos Clinic"
"1367","Luckhoff Clinic"
"1368","Luckhoff Mobile 1"
"1369","Lusaka Clinic"
"1370","Mafane Clinic"
"1371","Mafube Hospital"
"1372","Ma-haig Clinic"
"1373","Makeneng Clinic"
"1374","Makhalaneng Clinic"
"1375","Makoane Clinic"
"1376","Malesaona Clinic"
"1377","Maletsatsi Mabaso Clinic"
"1378","Mamello CHC"
"1379","Mamello (Tromp)"
"1380","Mangaung Corr"
"1381","Mantsopa Hospital"
"1382","Manyatseng Clinic"
"1383","Marakong Clinic"
"1384","Marantha Clinic"
"1385","Marie Stopes (Bloemfontein) Clinic"
"1386","Masebabatso Clinic"
"1387","Masilo Clinic"
"1388","Matjhabeng Clinic"
"1389","Matlakeng Clinic"
"1390","Matlakeng Hospital"
"1391","Matsieng Clinic"
"1392","Matwabeng Clinic"
"1393","Mauersnek Clinic"
"1394","MCDC Clinic"
"1395","Medovs Surg Hosp"
"1396","Meloding Clinic"
"1397","Memel Clinic"
"1398","Meqheleng Clinic"
"1399","Metsimaholo Clinic"
"1400","Metsimaholo Hospital"
"1401","Metsimaholo Occupational Health Clinic"
"1402","MLM Occ H Centre"
"1403","Mmabana Clinic"
"1404","Mmamahabane Clinic"
"1405","Mofumahadi Manapo Mopeli Hospital"
"1406","Mohau Hospital"
"1407","Mokwena Clinic"
"1408","Molefi Tau Clinic"
"1409","Monontsha Clinic"
"1410","Monument Clinic"
"1411","Mphatlalatsane Clinic"
"1412","Mphohadi Clinic"
"1413","MUCPP"
"1414","MUCPP Mat"
"1415","Nala Hospital"
"1416","Naledi (Bothaville) Mobile 1"
"1417","Namahali Clinic"
"1418","National Hosp"
"1419","National Hospital Gateway"
"1420","Nelson Mandela Clinic"
"1421","Nketoana Hospital"
"1422","Noorderbloem Clinic"
"1423","Nothnagel Clinic"
"1424","Nthabiseng Clinic"
"1425","Odendaalsrus Corr"
"1426","Odendaalsrus Mobile 1"
"1427","Odendaalsrus Mobile 2"
"1428","Opkoms"
"1429","Oppermansgronde Clinic"
"1430","OR Tambo Clinic"
"1431","Paballong Clinic"
"1432","Parys ART Clinic"
"1433","Parys Clinic"
"1434","Parys Hospital"
"1435","Parys Mobile 1"
"1436","Parys Mobile 2"
"1437","Pasteur Hospital"
"1438","Paul Roux Clinic"
"1439","PAX CHC"
"1440","Pelonomi Hospital"
"1441","Pelonomi Occ Health"
"1442","Petrusburg Mobile 2"
"1443","Petrus Steyn Mobile 1"
"1444","Petsana Clinic"
"1445","Phahameng (Bult) Clinic"
"1446","Phahameng (Frank) Clinic"
"1447","Phedisanang Clinic"
"1448","Phedisong Clinic"
"1449","Phedisong Mobile 1"
"1450","Phekolong (Cornel) Clinic"
"1451","Phekolong Hospital"
"1452","Phekolong Mobile 1"
"1453","Phekolong Clinic (Redd)"
"1454","Phetogo Clinic"
"1455","Philani Clinic"
"1456","Philani Mobile 1"
"1457","Phillippolis"
"1458","Philippolis Mobile 1"
"1459","Phomolong (Ficksb) Clinic"
"1460","Phomolong (Henn) Clinic"
"1461","Phumelela Hospital"
"1462","Phuthaditjhaba Clinic"
"1463","Phuthuloha Hospital"
"1464","Potlako Motlohi Clinic"
"1465","Pule Sefatsa Clinic"
"1466","Qalabotjha Clinic"
"1467","Qholaqhwe Clinic"
"1468","Qwa-Qwa Mobile 2"
"1469","Rainbow Clinic"
"1470","Rammulotsi Clinic"
"1471","Rammulotsi Mob 1"
"1472","Rearabetsoe (Virg) Clinic"
"1473","Rearabetswe Clinic"
"1474","Reddersburg Mobile 1"
"1475","Refengkgotso Clinic"
"1476","Reitumetse Clinic"
"1477","Reitz Clinic"
"1478","Reitz Mobile 1"
"1479","Relebohile (Heil) Clinic"
"1480","Relebohile (Rosen) Clinic"
"1481","Relebohile (Vrdef) Clinic"
"1482","Rheederspark Clinic"
"1483","Riebeeckstad Clinic"
"1484","Riemland Hospital"
"1485","Riverside Clinic"
"1486","Rosepark Hospital"
"1487","Rouxville Mobile 1"
"1488","Rouxville Mobile 2"
"1489","Sandersville Clinic"
"1490","Santoord TB Hospital"
"1491","Sasolburg Clinic"
"1492","Sasolburg Mobile 1"
"1493","Sasolburg Mobile 3"
"1494","Sasolburg Mobile 4"
"1495","Schonkenville Clinic"
"1496","Seadimo Clinic"
"1497","Sediba Clinic"
"1498","Sedibeng sa Bophel Clinic"
"1499","Seeisoville Clinic"
"1500","Sehularo Tau Clinic"
"1501","Sekamotho Mota Clinic"
"1502","Senekal Clinic"
"1503","Senekal Corr"
"1504","Senekal Mobile 1"
"1505","Senekal Mobile 2"
"1506","Sizabantu Clinic"
"1507","Smithfield Mobile 1"
"1508","Soetwater Clinic"
"1509","Springfontein Mobile 1"
"1510","Steynsrus Mobile 1"
"1511","St Helena Hospital"
"1512","Stoffel Coetzee Hospital"
"1513","Tebang Clinic"
"1514","Thaba Bosiu Clinic"
"1515","Thaba Nchu Clinic"
"1516","Thaba Nchu Mobile 2"
"1517","Thaba Nchu Mobile 3"
"1518","Thabang Clinic"
"1519","Thaba Phatswa Clinic"
"1520","Thabong Clinic"
"1521","Thambo Container Clinic"
"1522","Thebe Hospital"
"1523","Thembalethu Clinic"
"1524","Theunissen Mobile 1"
"1525","Thusa Bophelo Clinic"
"1526","Thusanang (Sasol) Clinic"
"1527","Thusanong Hospital"
"1528","Thusanong (Kroon) Clinic"
"1529","Thusanong (Parys) Clinic"
"1530","Thusong Clinic"
"1531","Tiger River Clinic"
"1532","Tina Moloi Clinic"
"1533","Tokollo ART Clinic"
"1534","Tokollo Hospital"
"1535","Trompsburg Mobile 1"
"1536","Tsatsi SPS Clinic"
"1537","Tseki Clinic"
"1538","Tsepong Crisis Cen Clinic"
"1539","Tshepong (Kroon) Clinic"
"1540","Tshepong (Verkeer) Clinic"
"1541","Tshepong (Welkom) Clinic"
"1542","Tshiame B Clinic"
"1543","Tshirela Clinic"
"1544","Tshwaraganang (Dealesville) Clinic"
"1545","Tshwaraganang (H) Clinic"
"1546","TS Mahloko Clinic"
"1547","Tumahole Clinic"
"1548","Tumahole Mob 1"
"1549","Tweefontein Clinic"
"1550","Tweespruit Clinic"
"1551","Universitas (C) Hospital"
"1552","Vaalpark Hospital"
"1553","Vaal Rock Clinic"
"1554","Vanstadensrus Clinic"
"1555","Vanstadensrus Mobile 1"
"1556","Ventersburg Corr"
"1557","Ventersburg Mobile 1"
"1558","Verkeerdevlei Mobile 1"
"1559","Viljoenskroon Mobile 1"
"1560","Viljoenskroon Mobile 2"
"1561","Viljoenskroon Mobile 3"
"1562","Villiers Clinic"
"1563","Virginia Clinic"
"1564","Virginia Corr"
"1565","Virginia Mobile 1"
"1566","Vrede Clinic"
"1567","Vredefort Mobile 1"
"1568","Vrede Mobile 1"
"1569","Vrede Mobile 2"
"1570","Welkom Clinic"
"1571","Welkom Crisis Centre Clinic"
"1572","Welkom Life Line Clinic"
"1573","Welkom Medi-Clinic Hospital"
"1574","Welkom Mobile 1"
"1575","Wesselsbron Mobile 1"
"1576","Wesselsbron Mobile 2"
"1577","Westdene Clinic"
"1578","Westminister Mobile 1"
"1579","Winburg Clinic"
"1580","Winburg Hospital"
"1581","Winburg Mobile 1"
"1582","W Mandela (Botsha) Clinic"
"1583","W Mandela (Roux)"
"1584","Zamani Clinic"
"1585","Zamdela CHC"
"1586","Zastron Mobile 1"
"1587","Zastron Mobile 2"
"1588","14th Avenue Pharmacy"
"1589","17 Esselen Str"
"1590","1 Military Hospital"
"1591","4th Avenue"
"1592","80 Albert Str"
"1593","ABB Automation Industry Clinic"
"1594","ABB Feralin"
"1595","Ackermans Clinic"
"1596","Ackermans Pharmacy"
"1597","A Tambo Clinic"
"1598","A Tambo Mob 1"
"1599","African Therapy AHA"
"1600","Akasia Clinic Hospital"
"1601","Akasia Shelter Clin"
"1602","Akasia Stork's NP"
"1603","A Sisulu"
"1604","Alberton Corr"
"1605","Alberton N Clinic"
"1606","Alberton Pharm"
"1607","Alexandra 8th Avenue"
"1608","Alexandra CHC"
"1609","Alexandra East Bank"
"1610","Alexandra Non-Medical Site"
"1611","Alfa Pharmacy"
"1612","Alpha Eastleigh Pharmacy"
"1613","Alpha Rand City Pharmacy"
"1614","Alra Park"
"1615","Amberfields Pharmacy"
"1616","Ampath Lab"
"1617","A Raditsela Clinic"
"1618","Anglogold Mine Clinic"
"1619","An-Mar Private Clinic"
"1620","Arcon Park Pharmacy"
"1621","Argyle Clinic Hospital"
"1622","Arie Nel Pharmacy"
"1623","Arwyp Medical Centre"
"1624","Astrid Hospital"
"1625","Atlasville Pharm"
"1626","Atterbury Pharmacy"
"1627","Atteridgeville"
"1628","Atteridgeville Corr"
"1629","Aurum Emthonjeni Centre"
"1630","Aurum Institute 1"
"1631","Aurum Institute 2"
"1632","Aurum Institute 3"
"1633","Aurum Institute 4"
"1634","Aurum Institute 5"
"1635","Avril Elizabeth Home"
"1636","Azaadville Clinic"
"1637","Badirile Clinic"
"1638","Bagleyston Day Clinic Hospital"
"1639","Bakerton Health Post"
"1640","Balfour Park Pharm"
"1641","Bapsfontein Clinic"
"1642","Barcelona"
"1643","Barcley Square Clinic"
"1644","B Molokoane"
"1645","Basambilu Med Centre"
"1646","Baviaanspoort Corr"
"1647","Bayers - Nigel"
"1648","Bayers Sr Van Der Willik Industry Clinic"
"1649","Bedford Centre Pharm"
"1650","Bedford Gardens Private Hospital"
"1651","Bedfordview Clinic"
"1652","Bedfordview Mother and Baby Centre Clinic"
"1653","Bedworthpark Pharmacy"
"1654","Bekkersdal East"
"1655","Bekkersdal W CHC"
"1656","Bellavista"
"1657","Berario"
"1658","Berea Blue Cross Non-Medical Site"
"1659","Bertha Gxowa Hospital"
"1660","Beverly Hills"
"1661","Bezvalley"
"1662","Birchleigh"
"1663","Birchleigh North"
"1664","Bizwell COJ"
"1665","Bizwell Ekurhuleni"
"1666","Bizwell Tshwane"
"1667","Bizwell W Rand"
"1668","Blyvoor Gold Mine Clinic"
"1669","Blyvooruitsig Clinic"
"1670","Bobby Satellite Clinic"
"1671","Boekenhout Clinic"
"1672","Boikhutsong Clinic"
"1673","Boipatong CHC"
"1674","Boipatong HP Sector 1"
"1675","Boipatong HP Sector 2"
"1676","Boipatong MOU"
"1677","Boitumelo Clinic"
"1678","Boksburg Civ Clinic"
"1679","Boksburg Corr"
"1680","Boksburg North"
"1681","Bonaero Park"
"1682","Booysens Pharmacy"
"1683","Bophelong R 2 Clinic"
"1684","Bophelong R 6 Clinic"
"1685","Bophelong R B CDC"
"1686","Bophelong R C Clinic"
"1687","Bosmont"
"1688","Bothlaba Transport"
"1689","Bougainville Private Hospital"
"1690","Brackenhurst"
"1691","Brackenhurst Pharm"
"1692","Brenthurst Clinic Hospital"
"1693","Bristlecone"
"1694","Broadacres Pharm"
"1695","Bromor Foods Industry Clinic"
"1696","Bronkhorstsp Clinic"
"1697","Bronkhorstspruit Hospital"
"1698","Bronkhorst Mob 1"
"1699","Bronkhorstspruit Youth Against HIV and AIDS Non-Medical Site"
"1700","Brooklyn Cherry Lane Pharmacy"
"1701","Brooklyn Pharm"
"1702","Brug Pharmacy"
"1703","Bryanston Pharm"
"1704","B Monyako N-Med"
"1705","Burg/Burch/Bru Gynae"
"1706","Calcot Dhlephu"
"1707","Campus Square Pharm"
"1708","Careways Group"
"1709","Careways Group EE1"
"1710","Careways Group EE2"
"1711","Careways Group EN1"
"1712","Careways Group Ekur N2"
"1713","Careways Group Ekur N3"
"1714","Careways Group Ekur S1"
"1715","Careways Group ES2"
"1716","Careways Group Emfuleni"
"1717","Careways Group JHB B"
"1718","Careways Group JHB D"
"1719","Careways Group JHB E"
"1720","Careways Group JHB F"
"1721","Careways Group JHB G"
"1722","Careways Group MC"
"1723","Careways Group Rand"
"1724","Careways Group Tshwane CW"
"1725","Careways Group Tshwane E"
"1726","Careways Group Tshwane NW"
"1727","Careways Group Tshwane S"
"1728","Careways"
"1729","Carletonville Clinic"
"1730","Carletonville Hosp"
"1731","Carletonville no2 Pharm"
"1732","Carlton Centre Pharm"
"1733","Carnival Mall Pharm"
"1734","C Show Memorial"
"1735","Carstenhof Clinic"
"1736","Carstenhof Clinic Hospital"
"1737","Castle Ridge Pharmacy"
"1738","Castle Walk Pharmacy (Tshwane 3)"
"1739","Castle Walk Pharmacy (Tshwane 6)"
"1740","Central Clicks Pharm"
"1741","Centrum Pharmacy"
"1742","Centurion Hyper Pharmacy"
"1743","Centurion Pharm"
"1744","Charity and Faith"
"1745","Charles Hurwitz TB Hospital"
"1746","Charlotte Maxeke Hospital"
"1747","C Immelman Pharm"
"1748","Chiawelo CHC"
"1749","Chiawelo LA Clinic"
"1750","Chief A Luthuli"
"1751","Chris Hani Baragwanath Hospital"
"1752","Citi Med Pharmacy"
"1753","Claremont"
"1754","Clearwater Pharm"
"1755","Clinix Private Hospital Sebokeng"
"1756","Clinix Private Hospital Soweto"
"1757","Clinix Private Hospital Vosloorus"
"1758","Clinton Clinic Hospital"
"1759","Columbine Pharm"
"1760","Comm Aids Response"
"1761","Constantia Clinic Surgical Centre"
"1762","Cornwall View Pharmacy"
"1763","Cresta Pharm"
"1764","Crosby"
"1765","Crown Avenue Pharmacy"
"1766","Crown Gardens"
"1767","Crystal Park"
"1768","Cullinan Sorg"
"1769","Curamed Hospital"
"1770","Dalview Clinic Hospital"
"1771","Dan Kubheka"
"1772","Danville"
"1773","DAPP Humana People Non-Medical Site"
"1774","Dark City CHC"
"1775","Daspoort Poli"
"1776","Daveyton East Clinic"
"1777","Daveyton Ext"
"1778","Daveyton Main CDC"
"1779","Davidsonville"
"1780","Dawn Park"
"1781","Denel Aviation Industry Clinic"
"1782","Denmar Specialist Psychiatric Hospital"
"1783","Devon Corr"
"1784","De Wagensdrift Clinic"
"1785","De Wiekus Pharmacy"
"1786","Dkloof LA"
